date,Battery (Charging) -  MW,Battery (Discharging) -  MW,Bioenergy (Biogas) -  MW,Bioenergy (Biogas) Emissions Vol - tCO₂e,Bioenergy (Biomass) -  MW,Bioenergy (Biomass) Emissions Vol - tCO₂e,Coal (Black) -  MW,Coal (Black) Emissions Vol - tCO₂e,Distillate -  MW,Distillate Emissions Vol - tCO₂e,Gas (CCGT) -  MW,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) -  MW,Gas (OCGT) Emissions Vol - tCO₂e,Hydro -  MW,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Price - AUD/MWh,Temperature - C,Emissions Intensity - kgCO₂e/MWh
2026-06-22 19:50:00,0.0,586.9941,8.2563,0.0533,28.426,0.0,934.2345,64.5555,4.9995,0.3882,568.6234,18.4141,638.9823,40.1392,0.002,0.0,43.5123,43.0491,125.65,15.1,506.71
2026-06-22 19:55:00,1.0,536.6761,8.2563,0.0533,29.656,0.0,942.3151,65.1823,4.9995,0.3882,570.7632,18.4854,671.9541,42.1936,0.002,0.0,43.5123,42.3376,151.93,15.0,545.89
2026-06-22 20:00:00,16.5267,469.3772,8.2563,0.0533,29.656,0.0,936.094,64.7054,4.9995,0.3882,572.0734,18.5296,764.3465,48.0278,0.002,0.0,25.965,41.8525,151.93,14.9,548.99
2026-06-22 20:05:00,86.92,525.3107,8.2563,0.0533,29.656,0.0,923.99,63.7687,4.9995,0.3882,572.4567,18.5421,790.3869,49.6458,0.002,0.0,1.487,43.9407,151.93,14.65,549.26
2026-06-22 20:10:00,68.01,483.7148,8.2563,0.0533,29.656,0.0,915.2701,63.1004,2.4908,0.1854,572.3266,18.5377,802.0355,50.5212,0.002,0.0,1.487,45.056,154.18,14.4,555.09
2026-06-22 20:15:00,10.78,413.4827,8.2563,0.0533,29.656,0.0,905.5195,62.3532,1.3095,0.0899,572.45,18.5416,808.3592,51.0023,0.002,0.0,1.487,46.1652,152.02,14.15,552.3
2026-06-22 20:20:00,6.92,412.108,8.2563,0.0533,29.656,0.0,899.6671,61.8973,0.6298,0.035,572.3301,18.5378,798.6102,50.2647,0.002,0.0,1.487,45.6289,151.93,13.9,551.24
2026-06-22 20:25:00,6.92,410.844,8.2563,0.0533,29.656,0.0,898.452,61.8052,0.6298,0.035,572.5166,18.5435,785.1581,49.2386,0.002,0.0,1.487,44.0703,151.93,13.65,548.5
2026-06-22 20:30:00,8.28,389.654,8.2563,0.0533,29.656,0.0,900.3366,61.9533,0.6298,0.035,572.4468,18.5419,787.6623,49.4619,0.002,0.0,1.487,40.8489,154.51,13.4,565.0
2026-06-22 20:35:00,6.6167,367.3607,8.2563,0.0533,30.8643,0.0,900.4485,61.9607,0.6298,0.035,572.5168,18.5441,794.2263,49.996,0.002,0.0,1.487,40.822,151.97,13.27,558.0
2026-06-22 20:40:00,10.776666666666667,349.4034,8.2563,0.0533,30.8643,0.0,899.4716,61.8872,0.6298,0.035,572.3666,18.5391,788.031,49.5088,0.002,0.0,1.487,42.2174,154.63,13.13,577.53
2026-06-22 20:45:00,14.936633333333333,333.8548,8.2563,0.0533,30.8643,0.0,898.8998,61.8431,0.6298,0.035,572.3666,18.5391,791.8662,49.8636,0.002,0.0,1.487,40.8862,151.19,13.0,570.01
2026-06-22 20:50:00,19.0966,372.7847,8.2563,0.0533,30.8643,0.0,896.611,61.6733,0.6298,0.035,571.8801,18.5229,763.3673,47.762,0.002,0.0,1.487,39.0984,140.81,12.87,567.22
2026-06-22 20:55:00,42.45,402.6633,8.2563,0.0533,30.8643,0.0,898.2726,61.799,0.6298,0.035,572.1468,18.532,768.2056,48.0013,0.002,0.0,1.487,38.8091,149.77,12.73,575.17
2026-06-22 21:00:00,21.228350000000002,296.878,8.3764,0.0541,29.6597,0.0,897.383,61.7273,0.6298,0.035,572.2067,18.5345,766.5914,47.8909,0.002,0.0,1.487,38.2009,140.16,12.6,570.7
2026-06-22 21:05:00,0.0067,287.5506,8.3764,0.0541,29.6597,0.0,897.508,61.7298,0.6298,0.035,572.6033,18.5473,752.6307,46.8284,0.002,0.0,1.487,37.9971,142.11,12.43,575.07
2026-06-22 21:10:00,1.3067,262.5986,8.3764,0.0541,29.6597,0.0,901.0757,62.0144,0.6298,0.035,572.73,18.5513,758.3043,47.1349,0.002,0.0,1.487,39.219,148.37,12.27,591.01
2026-06-22 21:15:00,2.6067,238.3039,8.3764,0.0541,29.6597,0.0,908.7081,62.6168,0.6298,0.035,573.15,18.565,759.1307,47.2891,0.002,0.0,1.487,41.6376,148.15,12.1,596.64
2026-06-22 21:20:00,25.22,239.2312,8.3764,0.0541,29.6597,0.0,910.3625,62.7484,0.6298,0.035,573.2267,18.5676,757.8243,47.2262,0.002,0.0,1.487,39.4672,145.61,11.93,600.03
2026-06-22 21:25:00,14.8067,230.1487,8.3764,0.0541,29.6597,0.0,912.2126,62.9003,0.6298,0.035,571.9366,18.5247,745.0761,46.2654,0.002,0.0,1.487,37.2455,139.2,11.77,593.22
2026-06-22 21:30:00,18.75835,195.5425,8.3764,0.0541,29.6597,0.0,919.9419,63.5124,0.6298,0.035,568.4565,18.4087,729.6525,45.0446,0.002,0.0,1.487,39.4395,139.2,11.6,599.77
2026-06-22 21:35:00,22.71,188.2146,8.3764,0.0541,27.0717,0.0,919.2847,63.4593,0.6298,0.035,568.1867,18.4006,731.2591,45.1292,0.002,0.0,1.487,40.8101,139.12,11.42,603.72
2026-06-22 21:40:00,78.0514,233.9933,8.3764,0.0541,20.097,0.0,913.831,63.0221,0.6298,0.035,568.1867,18.4006,731.6584,45.1417,0.002,0.0,1.487,45.2624,136.27,11.23,610.5
2026-06-22 21:45:00,120.3187,280.7833,8.3764,0.0541,14.2653,0.0,916.1272,63.2089,0.6298,0.035,568.1434,18.3992,709.208,43.8974,0.002,0.0,1.487,48.483,129.34,11.05,601.32
2026-06-22 21:50:00,77.8093,281.8166,8.3764,0.0541,10.4223,0.0,916.9572,63.278,0.6298,0.035,568.3133,18.4045,654.3439,40.7172,0.002,0.0,1.487,46.0276,124.06,10.87,590.14
2026-06-22 21:55:00,20.9367,240.4527,8.3764,0.0541,7.773,0.0,917.322,63.3005,0.6298,0.035,568.4433,18.4088,619.8062,38.6453,0.003,0.0,1.487,42.1598,126.48,10.68,595.2
2026-06-22 22:00:00,18.33045,181.256,8.3764,0.0541,9.0757,0.0,919.594,63.4725,0.6298,0.035,568.7032,18.4172,619.5912,38.644,0.003,0.0,1.487,45.1198,126.48,10.5,601.13
2026-06-22 22:05:00,15.7242,145.186,8.3764,0.0541,11.605,0.0,925.4441,63.9224,0.6298,0.035,568.5766,18.4133,621.1607,38.7407,0.003,0.0,1.487,44.4381,126.48,10.38,610.86
2026-06-22 22:10:00,13.117949999999999,85.8347,8.3764,0.0541,11.605,0.0,930.8982,64.3401,0.6298,0.035,569.1535,18.4327,653.3139,40.5465,0.003,0.0,1.487,43.8694,133.68,10.27,642.2
2026-06-22 22:15:00,10.5117,28.0687,8.3764,0.0541,11.605,0.0,936.2108,64.7428,0.6298,0.035,567.8233,18.3893,698.1509,43.008,0.003,0.0,1.487,41.3871,132.93,10.15,647.11
2026-06-22 22:20:00,7.90545,50.4686,8.3764,0.0541,11.605,0.0,932.4878,64.4465,0.6298,0.035,567.4334,18.3768,663.1907,40.9011,0.003,0.0,1.487,39.9367,129.49,10.03,623.81
2026-06-22 22:25:00,5.299199999999999,104.6687,8.3764,0.0541,10.403,0.0,929.737,64.2309,0.6298,0.035,567.5667,18.381,594.3339,36.4641,0.003,0.0,1.487,35.6168,120.09,9.92,609.59
2026-06-22 22:30:00,0.0,137.104,8.3764,0.0541,10.403,0.0,928.1669,64.1002,0.6298,0.035,568.2,18.4007,544.7121,33.4098,0.003,0.0,1.487,32.4563,120.09,9.8,601.33
2026-06-22 22:35:00,0.0867,154.292,8.3764,0.0541,10.403,0.0,926.6199,63.9729,0.6298,0.035,568.3168,18.4046,505.9153,31.5003,0.003,0.0,1.487,33.9627,118.82,9.73,596.15
2026-06-22 22:40:00,2.096,168.07,8.3764,0.0541,10.403,0.0,924.5186,63.8071,0.6298,0.035,568.3167,18.405,476.1495,30.0655,0.003,0.0,1.487,35.2521,119.13,9.67,592.79
2026-06-22 22:45:00,4.30935,178.5546,8.3764,0.0541,11.6103,0.0,921.8542,63.6023,0.6298,0.035,568.19,18.4013,450.9523,28.8371,0.003,0.0,1.487,34.9225,118.81,9.6,596.66
2026-06-22 22:50:00,6.5227,171.4732,8.3764,0.0541,11.6103,0.0,923.1208,63.6995,0.6298,0.035,568.36,18.4063,444.297,28.5204,0.003,0.0,1.487,37.1616,114.13,9.53,600.51
2026-06-22 22:55:00,9.632,156.56,8.4649,0.0547,11.6103,0.0,923.8943,63.7601,0.6298,0.035,568.1368,18.3989,444.6053,28.4976,0.003,0.0,1.487,38.532,121.67,9.47,605.67
2026-06-22 23:00:00,10.2156,145.3332,8.4649,0.0547,11.6103,0.0,924.0203,63.7674,0.6298,0.035,556.9301,18.0261,445.1485,28.4973,0.003,0.0,1.487,40.6712,121.67,9.4,604.88
2026-06-22 23:05:00,10.7992,154.5392,8.4649,0.0547,11.6103,0.0,923.5955,63.7424,0.6298,0.035,529.16,17.1004,445.9502,28.5496,0.003,0.0,1.487,42.2734,121.67,9.35,606.43
2026-06-22 23:10:00,11.3828,139.7079,8.4649,0.0547,11.6103,0.0,923.4143,63.7251,0.6298,0.035,526.49,17.0114,445.2012,28.5609,0.003,0.0,1.487,42.7209,150.76,9.3,617.37
2026-06-22 23:15:00,11.9664,100.9406,8.4649,0.0547,11.6103,0.0,924.4232,63.7994,0.6298,0.035,555.3267,17.9722,445.2145,28.5607,0.003,0.0,1.487,44.7119,150.76,9.25,626.03
2026-06-22 23:20:00,12.55,78.5072,8.5483,0.0552,11.6103,0.0,927.9065,64.0637,0.6298,0.035,570.6967,18.484,445.2051,28.5246,0.003,0.0,1.487,49.1419,150.76,9.2,629.22
2026-06-22 23:25:00,20.1333,63.6519,8.5483,0.0552,11.6103,0.0,931.2621,64.3266,0.6298,0.035,572.1433,18.5318,445.0736,28.5028,0.003,0.0,1.487,52.0871,150.76,9.15,631.85
2026-06-22 23:30:00,10.0833,40.4613,8.5483,0.0552,11.6103,0.0,931.5597,64.3508,0.6298,0.035,572.4001,18.5407,445.3243,28.5363,0.003,0.0,1.487,53.501,150.76,9.1,631.58
2026-06-22 23:35:00,24.8133,46.1167,8.5483,0.0552,11.6103,0.0,930.8649,64.2941,0.6298,0.035,572.54,18.5453,444.3255,28.5067,0.003,0.0,1.487,54.7231,158.03,8.93,638.01
2026-06-22 23:40:00,24.8133,35.9947,8.5483,0.0552,11.6103,0.0,930.6117,64.2746,0.6298,0.035,572.9333,18.5581,444.7102,28.5178,0.003,0.0,1.487,55.6643,150.37,8.77,641.25
2026-06-22 23:45:00,24.8133,19.6239,8.5483,0.0552,11.6103,0.0,930.6137,64.2724,0.6298,0.035,573.3101,18.5712,443.4994,28.4814,0.003,0.0,1.487,56.9972,150.37,8.6,642.6
2026-06-22 23:50:00,26.3653,6.7567,8.5483,0.0552,11.6103,0.0,930.6182,64.2779,0.6298,0.035,573.8734,18.5891,444.2682,28.4839,0.003,0.0,1.487,55.8102,147.61,8.43,645.56
2026-06-22 23:55:00,30.2053,1.6534,8.5483,0.0552,11.6103,0.0,928.3237,64.1026,0.6298,0.035,573.6134,18.5807,444.6743,28.5003,0.003,0.0,1.487,55.7675,147.61,8.27,646.96
2026-06-23 00:00:00,35.5866,1.6534,8.5483,0.0552,11.6103,0.0,924.4546,63.8114,0.6298,0.035,573.4868,18.5768,446.1113,28.5825,0.003,0.0,1.487,55.0818,149.61,8.1,649.16
2026-06-23 00:05:00,53.4053,0.6467,8.4274,0.0544,11.6103,0.0,922.3196,63.6379,0.6298,0.035,563.0702,18.2295,466.8152,30.2388,0.003,0.0,1.487,55.6621,140.14,8.23,667.25
2026-06-23 00:10:00,128.6473,50.2167,8.4274,0.0544,11.6103,0.0,920.1651,63.4746,0.6298,0.035,534.5867,17.2808,502.1348,33.0182,0.003,0.0,1.487,53.856,142.72,8.37,684.78
2026-06-23 00:15:00,148.0753,57.51,8.4274,0.0544,11.6103,0.0,918.0384,63.3118,0.6298,0.035,509.5834,16.4487,533.4017,35.4008,0.003,0.0,1.487,54.3616,138.12,8.5,687.99
2026-06-23 00:20:00,79.9353,0.7667,8.4274,0.0544,11.6103,0.0,918.0995,63.3158,0.6298,0.035,491.63,15.8511,528.2311,34.9978,0.003,0.0,1.487,58.684,127.66,8.63,672.38
2026-06-23 00:25:00,72.016,0.7667,8.4274,0.0544,11.6103,0.0,918.068,63.3184,0.6298,0.035,489.72,15.7865,504.2073,33.1158,0.003,0.0,1.487,63.4761,127.61,8.77,674.29
2026-06-23 00:30:00,74.7101,0.7667,8.4274,0.0544,11.6103,0.0,913.9813,63.0,0.6298,0.035,489.31,15.7738,504.9086,33.1397,0.003,0.0,1.487,63.1459,127.61,8.9,675.77
2026-06-23 00:35:00,73.6367,6.0467,8.4386,0.0545,11.6103,0.0,911.2114,62.7774,0.6298,0.035,489.5601,15.7818,504.2412,33.0948,0.003,0.0,1.487,59.9812,127.61,8.87,680.73
2026-06-23 00:40:00,73.43,8.5054,8.4386,0.0545,11.6103,0.0,912.1196,62.857,0.6298,0.035,489.4101,15.7771,496.1024,32.4826,0.003,0.0,1.487,58.1388,119.94,8.83,672.6
2026-06-23 00:45:00,64.8267,5.94,8.4386,0.0545,11.6103,0.0,912.3689,62.8811,0.6298,0.035,489.1699,15.7691,482.8778,31.4337,0.003,0.0,1.487,60.3641,119.94,8.8,671.75
2026-06-23 00:50:00,71.86,3.4547,8.4386,0.0545,11.6103,0.0,911.3532,62.8009,0.6298,0.035,489.29,15.7731,484.6774,31.5058,0.003,0.0,1.487,64.4799,119.94,8.77,674.71
2026-06-23 00:55:00,68.5233,6.068,8.4386,0.0545,11.6103,0.0,909.3547,62.649,0.6298,0.035,489.4101,15.7771,476.0995,30.806,0.003,0.0,1.487,60.5995,112.22,8.73,664.93
2026-06-23 01:00:00,52.75,9.9987,8.4437,0.0545,11.6103,0.0,907.4446,62.4947,0.6298,0.035,489.5301,15.7811,463.6312,29.8822,0.003,0.0,1.487,55.0329,112.21,8.7,665.75
2026-06-23 01:05:00,60.9333,3.2894,8.4437,0.0545,11.6103,0.0,906.2396,62.4059,0.6298,0.035,489.5301,15.7811,463.0726,29.8345,0.003,0.0,1.487,54.436,112.14,8.65,667.53
2026-06-23 01:10:00,51.996,0.37,8.4437,0.0545,11.6103,0.0,905.3527,62.3362,0.6298,0.035,489.5301,15.7811,469.9013,30.3703,0.003,0.0,1.487,54.2557,118.22,8.6,676.39
2026-06-23 01:15:00,89.8667,16.8334,8.4437,0.0545,11.6103,0.0,907.7747,62.5249,0.6298,0.035,489.4001,15.7768,482.4511,31.4012,0.003,0.0,1.487,54.9228,118.22,8.55,679.48
2026-06-23 01:20:00,92.48,10.3173,8.4437,0.0545,11.6103,0.0,905.9903,62.3905,0.6298,0.035,489.4001,15.7768,482.6595,31.4338,0.003,0.0,1.487,57.8889,118.22,8.5,677.47
2026-06-23 01:25:00,95.9873,4.21,8.4437,0.0545,11.6103,0.0,906.6584,62.4339,0.6298,0.035,489.2768,15.773,482.4475,31.4333,0.003,0.0,1.487,59.1491,123.34,8.45,684.44
2026-06-23 01:30:00,109.428,6.7933,8.4437,0.0545,11.6103,0.0,914.8919,63.0732,0.6298,0.035,489.1468,15.7687,481.6724,31.3935,0.003,0.0,1.487,60.612,123.34,8.4,690.6
2026-06-23 01:35:00,123.0133,10.7633,8.4437,0.0545,11.6103,0.0,922.3233,63.6478,0.6298,0.035,488.8868,15.76,482.6813,31.4499,0.003,0.0,1.487,60.246,125.03,8.77,695.49
2026-06-23 01:40:00,121.8873,20.02,8.4437,0.0545,11.6103,0.0,924.8864,63.8412,0.6298,0.035,489.3668,15.7757,481.1423,31.3786,0.003,0.0,1.487,55.7073,125.35,9.13,696.83
2026-06-23 01:45:00,133.0633,28.522,8.4437,0.0545,11.6103,0.0,923.5188,63.7288,0.6298,0.035,489.2434,15.7718,481.1711,31.3612,0.003,0.0,1.487,53.9428,125.35,9.5,695.04
2026-06-23 01:50:00,129.1667,22.0467,8.4437,0.0545,11.6103,0.0,922.805,63.6697,0.6298,0.035,489.4868,15.7794,482.3598,31.4186,0.003,0.0,1.487,56.2983,125.35,9.87,696.06
2026-06-23 01:55:00,185.9333,41.5367,8.4437,0.0545,11.6103,0.0,924.5677,63.8178,0.6298,0.035,489.6434,15.7849,499.0942,32.7252,0.003,0.0,1.487,58.1323,135.24,10.23,713.97
2026-06-23 02:00:00,207.0494,65.9533,8.4437,0.0545,11.6103,0.0,924.1286,63.7809,0.6298,0.035,489.7901,15.7892,512.9855,33.8736,0.003,0.0,1.487,56.3549,131.61,10.6,705.12
2026-06-23 02:05:00,131.7793,11.6533,8.4437,0.0545,11.6103,0.0,923.8262,63.7539,0.6298,0.035,489.1198,15.7674,493.9351,32.4224,0.003,0.0,1.487,55.0489,125.28,10.73,695.06
2026-06-23 02:10:00,170.19,35.5633,8.4437,0.0545,11.6103,0.0,924.0549,63.7773,0.6298,0.035,489.3633,15.7758,499.901,32.8478,0.003,0.0,1.487,56.067,140.16,10.87,723.03
2026-06-23 02:15:00,222.8367,57.9159,8.4437,0.0545,11.6103,0.0,924.0934,63.7743,0.6298,0.035,489.5132,15.7808,533.729,35.4589,0.003,0.0,1.487,56.5936,140.16,11.0,724.89
2026-06-23 02:20:00,222.8367,51.754,8.4437,0.0545,12.8357,0.0,923.8142,63.7526,0.6298,0.035,489.5067,15.7803,539.0878,35.9034,0.003,0.0,1.487,56.5399,140.16,11.13,724.86
2026-06-23 02:25:00,280.0233,9.6326,8.4437,0.0545,12.8357,0.0,924.4259,63.806,0.6298,0.035,500.9966,16.1631,550.3213,36.7408,0.003,0.0,1.487,58.9131,165.35,11.27,743.8
2026-06-23 02:30:00,255.2001,5.8453,8.4437,0.0545,12.8357,0.0,924.4809,63.8101,0.6235,0.0345,529.1066,17.0996,564.4563,37.8778,0.003,0.0,1.487,57.4102,165.35,11.4,749.23
2026-06-23 02:35:00,277.1767,5.8453,8.4437,0.0545,12.8357,0.0,925.181,63.8649,0.6235,0.0345,553.4066,17.9092,566.4751,38.0255,0.003,0.0,1.487,51.7138,165.35,11.43,756.83
2026-06-23 02:40:00,285.5067,7.0253,8.4437,0.0545,12.8357,0.0,922.7699,63.6793,0.6235,0.0345,569.6568,18.451,564.731,37.8957,0.003,0.0,1.487,47.3142,173.33,11.47,757.52
2026-06-23 02:45:00,338.8633,48.4413,8.4437,0.0545,12.8357,0.0,925.0007,63.8463,0.6235,0.0345,572.38,18.5414,567.3189,38.0768,0.003,0.0,1.487,43.9297,173.33,11.5,761.16
2026-06-23 02:50:00,400.8901,110.3627,8.4437,0.0545,12.8357,0.0,930.5325,64.2728,0.6235,0.0345,573.4901,18.578,567.8062,38.1087,0.003,0.0,1.487,37.5235,173.33,11.53,769.1
2026-06-23 02:55:00,376.41,83.5414,8.4437,0.0545,12.8357,0.0,942.2779,65.2,0.6235,0.0345,573.5001,18.5787,569.578,38.238,0.003,0.0,1.487,31.9474,173.25,11.57,767.73
2026-06-23 03:00:00,323.5934,38.2614,8.4437,0.0545,12.8357,0.0,946.6165,65.5387,0.6235,0.0345,573.5001,18.5787,566.6691,38.0492,0.003,0.0,1.487,30.5744,173.25,11.6,768.96
2026-06-23 03:05:00,327.9434,41.8394,8.4437,0.0545,12.8357,0.0,945.2538,65.4348,0.6235,0.0345,573.1101,18.566,567.9788,38.0851,0.003,0.0,1.487,31.0131,173.25,11.62,765.53
2026-06-23 03:10:00,301.5534,19.8314,8.4437,0.0545,12.8357,0.0,947.8262,65.6427,0.6235,0.0345,573.24,18.57,565.538,37.969,0.003,0.0,1.487,33.2381,165.59,11.63,767.46
2026-06-23 03:15:00,306.0667,10.2634,8.4437,0.0545,12.8357,0.0,950.0592,65.8047,0.6235,0.0345,573.3633,18.5738,566.1779,38.006,0.003,0.0,1.487,40.7181,165.59,11.65,767.46
2026-06-23 03:20:00,306.0667,2.4821,8.4437,0.0545,12.8357,0.0,950.9497,65.8869,0.6235,0.0345,573.2333,18.5698,566.6865,38.0214,0.003,0.0,1.487,48.1789,165.59,11.67,765.54
2026-06-23 03:25:00,445.4068,139.6627,8.4437,0.0545,18.1763,0.0,946.4059,65.5252,0.6235,0.0345,573.2333,18.5698,565.1922,37.945,0.003,0.0,1.487,53.7151,160.92,11.68,764.86
2026-06-23 03:30:00,536.0367,208.6127,8.4437,0.0545,26.3393,0.0,944.6824,65.3856,0.6235,0.0345,573.1133,18.5658,569.352,38.2096,0.003,0.0,1.487,57.2524,165.51,11.7,761.62
2026-06-23 03:35:00,360.8734,42.1647,8.5639,0.0545,27.5727,0.0,942.911,65.2496,0.6235,0.0345,573.1133,18.5658,565.7459,37.9952,0.003,0.0,1.487,62.2136,165.51,11.45,760.05
2026-06-23 03:40:00,332.27,6.8753,8.5639,0.0545,28.7833,0.0,938.9381,64.9366,0.6235,0.0345,573.2333,18.5695,568.1228,38.1247,0.003,0.0,1.487,69.6076,157.73,11.2,756.1
2026-06-23 03:45:00,324.4147,0.0,8.5639,0.0545,30.013,0.0,936.3285,64.7237,0.6235,0.0345,572.8399,18.5573,565.5097,37.9763,0.003,0.0,1.487,75.6509,157.69,10.95,750.34
2026-06-23 03:50:00,344.472,18.57,8.5639,0.0545,30.013,0.0,931.8782,64.3764,0.6235,0.0345,572.8399,18.5573,565.8814,37.9872,0.003,0.0,1.487,81.9538,150.76,10.7,750.41
2026-06-23 03:55:00,325.416,20.8933,8.5639,0.0545,30.013,0.0,929.7978,64.2093,0.6235,0.0345,562.1068,18.1992,559.0647,37.5139,0.003,0.0,0.73,86.5014,107.16,10.45,723.73
2026-06-23 04:00:00,293.51,0.0,8.5639,0.0545,28.7983,0.0,930.8678,64.295,0.6235,0.0345,532.9802,17.2282,583.2062,38.1024,0.003,0.0,0.73,89.7824,108.82,10.2,729.38
2026-06-23 04:05:00,249.9607,3.09,8.5639,0.0545,28.7983,0.0,932.1253,64.3934,0.6235,0.0345,509.7634,16.4545,565.2432,36.2487,0.003,0.0,0.73,95.0546,108.82,9.98,707.46
2026-06-23 04:10:00,200.6015,5.9533,8.5639,0.0545,30.042,0.0,931.5262,64.3443,0.6235,0.0345,491.3034,15.8394,542.2201,34.3648,0.003,0.0,0.73,97.9019,109.63,9.77,699.62
2026-06-23 04:15:00,228.6701,20.6654,8.5639,0.0545,30.042,0.0,930.0746,64.2316,0.6235,0.0345,489.7568,15.7882,549.9143,34.9067,0.003,0.0,0.73,100.3488,114.44,9.55,707.35
2026-06-23 04:20:00,255.9468,18.63,8.5639,0.0545,30.042,0.0,931.0485,64.311,0.6235,0.0345,489.86,15.7913,585.1178,36.9723,0.003,0.0,0.73,106.7734,109.63,9.33,715.99
2026-06-23 04:25:00,257.3694,0.3933,8.5639,0.0545,30.042,0.0,928.5469,64.1206,0.6235,0.0345,489.8534,15.7908,601.1672,37.8674,0.003,0.0,0.73,112.9436,124.32,9.12,705.99
2026-06-23 04:30:00,216.3393,0.3933,8.5639,0.0545,31.2783,0.0,925.6392,63.8966,0.6235,0.0345,489.8333,15.7902,574.9081,37.0142,0.003,0.0,0.73,113.5664,124.44,8.9,682.64
2026-06-23 04:35:00,194.442,0.0,8.5639,0.0545,31.2783,0.0,922.4638,63.649,0.6235,0.0345,489.8566,15.7915,563.9083,36.7158,0.003,0.0,0.73,114.6792,132.85,8.85,688.71
2026-06-23 04:40:00,216.1461,37.4967,8.5639,0.0545,30.0577,0.0,919.2993,63.4024,0.6235,0.0345,501.0066,16.163,547.329,36.426,0.003,0.0,0.73,117.3806,152.65,8.8,704.0
2026-06-23 04:45:00,318.7182,98.5,8.5639,0.0545,30.0577,0.0,919.6541,63.4347,0.6235,0.0345,528.6466,17.0839,565.2846,37.8433,0.003,0.0,0.73,120.7343,152.65,8.75,702.73
2026-06-23 04:50:00,336.696,99.8367,8.5639,0.0545,30.0577,0.0,917.6213,63.2831,0.6235,0.0345,553.3202,17.9053,569.5014,38.1968,0.003,0.0,0.73,125.4353,161.25,8.7,704.06
2026-06-23 04:55:00,281.39,67.3633,8.5639,0.0545,30.0577,0.0,913.7005,62.984,0.6235,0.0345,569.7301,18.4517,559.8367,37.7853,0.003,0.0,0.73,129.6365,163.43,8.65,702.42
2026-06-23 05:00:00,264.8927,37.21,8.5639,0.0545,30.0577,0.0,912.9235,62.9192,0.6235,0.0345,572.4634,18.5434,593.213,39.3557,0.003,0.0,0.73,132.3058,161.37,8.6,726.42
2026-06-23 05:05:00,289.0266,45.32,8.4424,0.0545,30.0577,0.0,912.4487,62.8831,0.6235,0.0345,573.69,18.583,639.1914,41.6503,0.003,0.0,5.898,132.396,171.63,8.47,712.32
2026-06-23 05:10:00,326.5326,77.05,8.4424,0.0545,30.0577,0.0,912.3418,62.8837,0.6235,0.0345,574.1101,18.597,657.5194,42.4746,0.003,0.0,17.7287,134.1266,212.88,8.33,724.94
2026-06-23 05:15:00,472.33,161.102,8.4424,0.0545,30.0577,0.0,910.5996,62.7431,0.6235,0.0345,573.7133,18.5841,712.8961,45.1251,0.003,0.0,29.6143,142.028,212.88,8.2,727.35
2026-06-23 05:20:00,446.8367,100.4833,8.4424,0.0545,30.0577,0.0,909.721,62.6649,0.6235,0.0345,574.1666,18.5995,751.6905,47.023,0.003,0.0,29.6143,148.6041,213.01,8.07,728.0
2026-06-23 05:25:00,414.6166,86.65,8.4424,0.0545,30.0577,0.0,908.1192,62.5522,0.6235,0.0345,574.1733,18.5988,759.6254,47.3109,0.003,0.0,35.19,153.9874,245.48,7.93,721.23
2026-06-23 05:30:00,402.7099,47.874,8.5635,0.0545,30.0577,0.0,906.5961,62.4323,0.6235,0.0345,573.78,18.5866,758.8721,47.2999,0.003,0.0,44.4243,154.9161,245.48,7.8,690.2
2026-06-23 05:35:00,315.8333,53.7534,8.5635,0.0545,30.0577,0.0,902.7338,62.1441,0.6235,0.0345,574.2633,18.6011,755.0565,47.0939,0.003,0.0,37.5287,152.5583,253.22,7.93,682.08
2026-06-23 05:40:00,298.4766,52.5734,8.5635,0.0545,30.0577,0.0,901.2978,62.036,0.6235,0.0345,573.9467,18.5913,761.0538,47.444,0.003,0.0,26.9873,153.6384,245.56,8.05,671.82
2026-06-23 05:45:00,240.27,11.1767,8.5635,0.0545,30.0577,0.0,899.2532,61.874,0.6235,0.0345,574.0268,18.594,779.1287,48.8634,0.003,0.0,25.7827,151.6797,245.56,8.18,689.37
2026-06-23 05:50:00,370.6034,102.2813,8.5635,0.0545,30.0577,0.0,897.855,61.7624,0.6235,0.0345,574.1567,18.5982,844.0232,53.9482,0.003,0.0,25.7827,149.2228,216.25,8.3,696.83
2026-06-23 05:55:00,488.7467,214.418,8.5635,0.0545,30.0577,0.0,896.4975,61.665,0.6235,0.0345,574.2634,18.6014,886.0087,57.0782,0.0026,0.0,23.2733,144.8944,197.61,8.43,706.27
2026-06-23 06:00:00,512.6501,281.73,8.4417,0.0545,30.0577,0.0,902.4593,62.1454,0.6235,0.0345,574.11,18.5967,904.0625,58.4544,0.0026,0.0,20.763,135.6004,195.64,8.55,693.14
2026-06-23 06:05:00,408.5134,220.1167,8.4417,0.0545,30.0577,0.0,904.8633,62.3363,0.6235,0.0345,574.16,18.598,909.8774,58.8574,0.0026,0.0,20.763,132.6375,197.57,8.78,684.09
2026-06-23 06:10:00,193.4634,70.7473,8.4417,0.0545,30.0577,0.0,908.9319,62.6458,0.6235,0.0345,574.4301,18.6066,892.6056,57.5425,0.0026,0.0,11.7837,129.0189,156.14,9.0,656.21
