date,Battery (Charging) -  MW,Battery (Discharging) -  MW,Bioenergy (Biomass) -  MW,Bioenergy (Biomass) Emissions Vol - tCO₂e,Coal (Black) -  MW,Coal (Black) Emissions Vol - tCO₂e,Coal (Brown) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Distillate -  MW,Distillate Emissions Vol - tCO₂e,Gas (CCGT) -  MW,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) -  MW,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) -  MW,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Steam) -  MW,Gas (Steam) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) -  MW,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Hydro -  MW,Pumps -  MW,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Price - AUD/MWh,Wind (Curtailment) -  MW,Solar (Utility) (Curtailment) -  MW,Emissions Intensity - kgCO₂e/MWh
2026-06-17 06:55:00,-95.07,470.95,50.14,0.11,10846.02,804.36,3592.28,353.0,0.5,0.04,774.58,28.7,46.83,2.35,0.0,0.0,41.0,1.94,42.1,2.16,2068.91,0.0,22.38,3.27,6680.91,47.38,207.68,0.0,583.1
2026-06-17 07:00:00,-83.66,626.13,52.94,0.11,10833.88,808.05,3700.66,363.79,0.5,0.04,771.51,28.71,46.85,2.35,0.0,0.0,40.0,1.94,42.74,2.18,1984.42,0.0,26.86,12.93,6706.15,46.24,203.43,0.0,585.01
2026-06-17 07:05:00,-20.39,778.01,52.23,0.11,10770.45,805.34,3683.97,368.2,0.5,0.04,770.95,28.66,46.91,2.35,0.0,0.0,40.0,1.92,40.74,2.14,1963.89,0.0,77.21,35.58,6675.57,46.65,185.66,0.0,582.17
2026-06-17 07:10:00,-8.8,931.3,51.25,0.11,10724.88,801.01,3794.94,372.81,0.5,0.04,760.44,28.5,47.11,2.36,0.0,0.0,41.0,1.94,40.44,2.08,1949.59,0.0,127.57,72.95,6711.65,46.42,184.86,0.0,574.63
2026-06-17 07:15:00,-12.51,1118.97,51.46,0.11,10719.57,799.03,3816.38,379.24,0.5,0.04,797.9,28.96,47.03,2.36,0.0,0.0,43.0,2.02,41.11,2.09,1973.08,0.0,177.92,117.88,6687.93,64.96,185.12,13.61,569.44
2026-06-17 07:20:00,-5.94,1100.0,50.16,0.11,10768.53,800.84,3943.0,386.34,0.5,0.04,792.6,29.49,47.48,2.37,0.0,0.0,42.0,2.04,41.41,2.12,1997.76,0.0,228.27,231.65,6583.03,65.16,187.19,0.0,568.55
2026-06-17 07:25:00,-8.27,918.59,52.25,0.11,10846.69,805.79,3987.53,394.49,0.5,0.04,816.87,29.79,46.61,2.36,0.0,0.0,40.0,1.97,41.08,2.12,2068.17,0.0,278.62,316.75,6577.05,57.24,177.61,0.0,571.15
2026-06-17 07:30:00,-60.52,885.78,53.64,0.11,10780.69,806.59,4024.34,398.41,0.5,0.04,817.51,30.21,46.67,2.34,0.0,0.0,40.0,1.92,40.71,2.1,2081.15,0.0,328.98,448.47,6616.14,49.62,178.4,0.0,570.81
2026-06-17 07:35:00,-51.33,885.19,54.05,0.11,10786.08,804.65,4027.72,400.45,0.5,0.04,828.97,30.62,46.69,2.34,0.0,0.0,41.0,1.94,41.33,2.1,1982.15,0.0,437.35,643.87,6584.39,55.29,170.0,29.61,566.64
2026-06-17 07:40:00,-7.61,703.95,53.69,0.11,10741.97,803.1,4123.72,405.29,0.4,0.04,843.08,31.69,46.77,2.35,0.0,0.0,41.0,1.97,40.59,2.1,1890.08,0.0,545.72,791.48,6530.92,57.31,149.98,36.4,567.83
2026-06-17 07:45:00,-86.46,468.04,52.86,0.11,10749.96,801.71,4188.78,412.99,0.4,0.04,884.7,33.57,46.68,2.35,0.0,0.0,41.0,1.97,42.06,2.12,1906.13,0.0,654.1,1006.11,6502.77,56.84,137.71,47.88,569.16
2026-06-17 07:50:00,-22.28,289.81,53.36,0.11,10681.6,799.32,4259.69,419.55,0.5,0.04,890.85,34.95,60.36,2.72,0.0,0.0,41.0,1.97,43.23,2.18,1890.44,0.0,762.47,1190.53,6475.71,56.48,131.89,6.79,568.43
2026-06-17 07:55:00,-5.28,340.95,52.27,0.11,10541.29,790.93,4326.16,426.18,0.4,0.04,855.0,34.54,70.68,3.39,0.0,0.0,42.0,1.99,43.34,2.22,1858.04,0.0,870.84,1393.14,6403.36,56.87,131.16,10.63,564.07
2026-06-17 08:00:00,-7.08,204.78,51.97,0.11,10423.27,780.71,4370.34,431.53,0.5,0.04,885.71,34.07,71.22,3.69,0.0,0.0,41.0,1.99,42.54,2.2,1954.11,0.0,979.22,1425.04,6292.85,54.85,129.81,13.72,563.0
2026-06-17 08:05:00,-8.01,212.36,50.57,0.11,10366.72,773.78,4321.91,431.46,0.4,0.04,886.97,34.19,76.44,3.85,0.0,0.0,42.0,1.99,41.64,2.15,1960.5,0.0,1142.87,1532.67,6193.55,39.61,146.55,10.29,558.18
2026-06-17 08:10:00,-5.44,340.73,51.96,0.11,10281.97,768.36,4398.31,432.86,0.5,0.04,848.21,33.16,103.49,4.75,0.0,0.0,44.0,2.06,42.96,2.16,1944.94,0.0,1306.53,1624.0,6094.41,55.66,157.28,8.63,551.11
2026-06-17 08:15:00,-76.38,322.69,51.74,0.11,10221.34,763.22,4367.84,434.96,0.5,0.04,797.3,31.3,103.01,5.48,0.0,0.0,39.0,1.99,42.27,2.18,1851.99,0.0,1470.18,1908.51,6009.04,47.35,159.55,55.66,548.57
2026-06-17 08:20:00,-98.06,235.68,49.76,0.11,10094.6,756.41,4374.31,433.74,0.5,0.04,762.78,29.81,103.04,5.47,0.0,0.0,40.0,1.9,43.23,2.19,1847.88,0.0,1633.84,2124.2,5952.72,41.77,172.52,63.47,543.21
2026-06-17 08:25:00,-268.1,226.0,48.11,0.1,9875.1,743.45,4379.5,434.33,0.5,0.04,750.42,28.99,103.13,5.48,0.0,0.0,40.0,1.92,44.35,2.24,1847.49,0.0,1797.49,2330.66,5910.49,42.63,169.52,38.0,538.99
2026-06-17 08:30:00,-373.5,198.4,47.31,0.1,9687.8,728.47,4371.53,434.17,0.5,0.04,737.12,28.58,102.95,5.47,0.0,0.0,40.0,1.92,44.21,2.27,1833.5,0.0,1961.15,2655.72,5839.86,38.79,176.45,19.09,530.91
2026-06-17 08:35:00,-699.77,227.04,52.87,0.11,9589.66,718.04,4376.81,434.01,0.5,0.04,737.09,28.37,102.39,5.45,0.0,0.0,40.0,1.92,43.09,2.23,1836.79,0.0,2137.45,2822.54,5889.46,55.33,155.74,0.0,525.93
2026-06-17 08:40:00,-682.21,301.46,54.82,0.11,9414.17,707.95,4397.72,435.29,0.5,0.04,665.54,27.18,102.96,5.45,0.0,0.0,42.0,1.97,43.92,2.22,1720.67,0.0,2313.76,2843.97,5885.21,46.53,166.6,13.33,522.52
2026-06-17 08:45:00,-492.65,233.88,53.11,0.11,9229.07,694.56,4380.59,435.46,0.5,0.04,628.17,25.31,103.49,5.48,0.0,0.0,41.0,1.99,43.39,2.23,1699.12,0.0,2490.06,2958.73,5784.38,43.0,264.23,27.96,514.95
2026-06-17 08:50:00,-456.33,97.68,53.81,0.11,9028.01,680.16,4388.06,434.99,0.5,0.04,629.42,24.65,103.61,5.5,0.0,0.0,41.0,1.97,43.24,2.21,1691.84,0.0,2666.36,3042.57,5887.44,39.98,172.53,60.76,506.87
2026-06-17 08:55:00,-629.51,73.2,54.25,0.11,8788.46,663.8,4359.72,433.98,0.5,0.04,610.91,24.31,103.24,5.49,0.0,0.0,40.0,1.94,43.89,2.22,1698.82,0.0,2842.67,3405.69,5850.81,38.24,233.94,46.64,498.59
2026-06-17 09:00:00,-666.18,85.1,54.7,0.11,8825.8,656.3,4414.53,435.31,0.5,0.04,569.79,23.19,102.92,5.48,0.0,0.0,43.0,1.99,45.01,2.27,1709.89,0.0,3018.97,3244.98,5962.06,39.41,180.44,0.0,492.36
2026-06-17 09:05:00,-647.23,94.55,54.21,0.11,8641.53,650.77,4399.06,437.23,0.5,0.04,613.94,23.24,103.21,5.47,0.0,0.0,41.0,2.02,43.93,2.27,1688.98,0.0,3133.25,3427.14,5900.84,39.82,243.0,30.9,489.32
2026-06-17 09:10:00,-626.38,0.25,50.47,0.11,8593.21,642.15,4338.22,433.56,0.5,0.04,560.54,23.05,103.22,5.48,0.0,0.0,40.0,1.94,43.61,2.23,1630.53,0.0,3247.53,3695.7,5987.52,35.18,203.58,23.49,480.85
2026-06-17 09:15:00,-738.39,0.17,44.98,0.1,8456.53,635.33,4292.66,428.54,0.5,0.04,539.89,21.68,102.92,5.47,0.0,0.0,40.0,1.92,44.39,2.25,1616.05,0.0,3361.81,3883.93,6038.67,33.78,186.91,28.13,474.78
2026-06-17 09:20:00,-829.42,180.11,41.53,0.09,8459.35,630.34,4257.16,424.75,0.5,0.04,550.06,21.48,102.79,5.46,0.0,0.0,44.0,2.02,43.8,2.25,1569.55,0.0,3476.09,3833.32,6030.64,37.66,209.35,5.62,469.64
2026-06-17 09:25:00,-782.34,54.4,39.17,0.08,8435.72,629.58,4121.97,416.62,0.5,0.04,543.4,21.52,101.25,5.42,0.0,0.0,41.0,2.04,42.6,2.2,1587.66,0.0,3590.38,3819.37,6037.0,35.69,224.95,4.76,467.94
2026-06-17 09:30:00,-866.01,56.73,37.09,0.08,8381.21,626.72,4034.66,405.89,0.5,0.04,541.71,21.35,101.77,5.4,0.0,0.0,42.0,1.99,44.4,2.22,1563.46,0.0,3704.66,3925.24,6044.09,34.44,201.88,1.14,462.28
2026-06-17 09:35:00,-1020.89,95.52,35.49,0.07,8331.49,622.85,3979.28,399.07,0.5,0.04,539.02,21.24,102.04,5.42,0.0,0.0,40.0,1.97,45.26,2.29,1555.36,0.0,3851.1,4062.69,6040.54,35.63,164.82,7.77,456.85
2026-06-17 09:40:00,-1090.91,57.9,37.27,0.07,8310.32,620.19,3998.22,397.32,0.5,0.04,544.53,21.29,102.06,5.42,0.0,0.0,42.0,1.97,45.06,2.31,1499.83,0.0,3997.55,4120.57,6124.39,33.22,181.23,8.59,452.81
2026-06-17 09:45:00,-979.1,12.69,33.8,0.07,8282.33,618.3,3867.0,391.93,0.5,0.04,544.54,21.36,102.13,5.43,0.0,0.0,42.0,2.02,43.3,2.26,1465.09,0.0,4144.0,4112.77,6115.6,36.74,178.57,27.79,449.74
2026-06-17 09:50:00,-1066.32,50.26,38.1,0.07,8307.04,618.26,3747.34,379.96,0.5,0.04,542.59,21.29,102.45,5.44,0.0,0.0,42.0,2.02,44.38,2.24,1402.97,0.0,4290.44,4199.88,6079.97,30.79,157.66,6.67,444.6
2026-06-17 09:55:00,-1076.14,23.5,37.84,0.08,8183.51,614.42,3790.03,376.21,0.5,0.04,499.46,20.53,101.91,5.43,0.0,0.0,41.0,1.99,42.6,2.22,1460.13,0.0,4436.89,4278.0,6026.76,31.82,149.69,0.0,439.96
2026-06-17 10:00:00,-1034.94,50.71,36.89,0.08,8287.74,613.41,3730.34,375.33,0.5,0.04,439.7,18.8,103.13,5.45,0.0,0.0,44.0,2.04,42.86,2.19,1368.52,0.0,4583.34,4145.38,5922.72,39.19,176.08,15.49,440.39
2026-06-17 10:05:00,-1487.93,175.58,41.04,0.08,8276.44,616.86,3734.03,372.51,0.5,0.04,429.84,17.59,103.27,5.48,0.0,0.0,42.0,2.06,43.45,2.21,1546.85,0.0,4684.01,4179.34,5930.0,39.55,110.68,15.49,440.53
2026-06-17 10:10:00,-1273.97,248.62,42.93,0.08,8292.65,617.3,3583.84,365.36,0.5,0.04,410.29,17.06,103.38,5.49,0.0,0.0,39.0,1.94,43.81,2.24,1595.76,0.0,4784.69,4187.65,5847.47,40.43,116.72,14.85,434.09
2026-06-17 10:15:00,-1367.25,47.8,41.51,0.08,8230.21,616.13,3668.63,362.12,0.5,0.04,405.62,16.65,103.95,5.5,0.0,0.0,40.0,1.9,42.43,2.21,1603.28,0.0,4885.36,4418.38,5825.5,26.15,114.34,13.04,431.39
2026-06-17 10:20:00,-1302.68,93.72,34.43,0.08,8234.82,613.97,3879.25,376.28,0.5,0.04,415.41,16.73,104.23,5.53,0.0,0.0,42.0,1.97,43.79,2.21,1425.91,0.0,4986.04,4400.55,5840.54,29.16,117.63,0.0,432.7
2026-06-17 10:25:00,-1155.45,60.88,35.9,0.07,8064.89,607.29,3938.97,389.33,0.5,0.04,417.36,16.94,103.69,5.52,0.0,0.0,43.0,2.04,45.84,2.29,1549.63,0.0,5086.71,4376.18,5722.5,35.96,102.5,31.16,434.15
2026-06-17 10:30:00,-1102.73,17.94,36.02,0.07,8106.51,602.31,3827.03,386.85,0.5,0.04,415.88,16.97,104.14,5.52,0.0,0.0,42.0,2.04,45.4,2.34,1543.33,0.0,5187.39,4368.98,5607.08,50.44,101.03,11.36,432.41
2026-06-17 10:35:00,-1793.24,58.45,35.95,0.07,8365.78,613.64,3920.41,385.99,0.5,0.04,412.45,16.84,103.88,5.52,0.0,0.0,41.0,1.99,44.66,2.3,1666.62,0.0,5274.55,4400.74,5668.12,41.72,87.86,9.08,436.77
2026-06-17 10:40:00,-1609.97,728.4,30.07,0.07,8464.79,627.26,3792.53,384.4,0.5,0.04,413.27,16.74,103.98,5.52,0.0,0.0,42.0,1.99,44.87,2.29,1366.63,0.0,5361.71,4434.82,5102.16,40.32,0.0,0.0,440.65
2026-06-17 10:45:00,-1471.72,238.72,29.97,0.06,8507.36,632.97,3633.13,370.71,0.5,0.04,411.9,16.78,104.1,5.52,0.0,0.0,40.0,1.97,44.04,2.27,1300.19,0.0,5448.87,4436.19,5516.46,40.61,79.1,8.26,437.82
2026-06-17 10:50:00,-1662.98,497.15,33.09,0.07,8515.87,635.4,3535.59,358.45,0.5,0.04,409.69,16.76,104.25,5.53,0.0,0.0,40.0,1.92,44.22,2.26,1225.01,0.0,5536.03,4497.96,5438.56,39.34,79.01,10.12,433.99
2026-06-17 10:55:00,-1680.84,383.22,34.8,0.07,8713.01,643.44,3522.41,353.17,0.5,0.04,416.22,16.85,104.47,5.54,0.0,0.0,43.0,1.99,45.2,2.29,1268.35,0.0,5623.19,4481.9,5354.32,39.17,86.65,12.28,433.8
2026-06-17 11:00:00,-1593.28,125.13,34.28,0.07,8692.59,650.37,3593.75,355.83,0.5,0.04,411.2,16.88,104.83,5.55,0.0,0.0,40.0,1.99,45.22,2.31,1294.98,0.0,5710.35,4493.01,5316.81,32.58,68.55,18.89,438.52
2026-06-17 11:05:00,-1153.36,2.95,33.89,0.07,8484.85,642.0,3481.19,353.75,0.5,0.04,409.46,16.74,104.4,5.55,0.0,0.0,40.0,1.92,44.23,2.29,1114.91,0.0,5792.68,4570.15,5409.42,47.49,63.7,8.81,432.97
2026-06-17 11:10:00,-1576.49,344.15,35.68,0.07,8459.78,632.98,3649.91,356.47,0.5,0.04,417.74,16.86,104.14,5.54,0.0,0.0,44.0,2.02,44.39,2.27,1334.99,0.0,5875.0,4626.0,5460.6,44.08,58.92,8.34,423.13
2026-06-17 11:15:00,-1145.72,106.85,36.61,0.07,8268.52,624.51,3768.19,370.08,0.5,0.04,411.67,16.91,100.1,5.54,0.0,0.0,41.0,2.04,44.32,2.27,1266.18,0.0,5957.33,4439.8,5388.9,42.84,65.38,8.68,427.32
2026-06-17 11:20:00,-1194.04,159.66,38.07,0.08,8194.63,614.23,3928.88,383.27,0.5,0.04,413.33,16.82,149.11,6.49,0.0,0.0,42.0,1.99,44.26,2.26,1277.01,0.0,6039.66,4419.31,5271.44,46.0,53.64,15.67,427.4
2026-06-17 11:25:00,-1160.56,122.64,38.66,0.08,8135.65,608.78,3989.31,393.82,0.5,0.04,417.16,16.92,181.23,8.48,0.0,0.0,42.0,2.02,44.42,2.27,1260.11,0.0,6121.99,4522.73,5184.05,35.26,59.73,14.47,428.68
2026-06-17 11:30:00,-1687.06,509.61,38.54,0.08,7979.75,600.36,3980.41,396.28,0.5,0.04,410.01,16.87,278.35,11.44,0.0,0.0,40.0,1.97,45.11,2.29,1248.63,0.0,6204.32,4686.05,5116.36,36.2,55.39,13.89,428.13
2026-06-17 11:35:00,-1856.12,548.46,38.49,0.08,7924.87,592.37,4088.91,401.08,0.5,0.04,411.56,16.77,345.87,15.3,0.0,0.0,41.0,1.94,43.76,2.27,1238.9,0.0,6262.44,4668.97,5121.19,35.67,62.72,7.9,427.94
2026-06-17 11:40:00,-1763.88,535.13,40.06,0.08,7895.37,589.22,4150.81,409.24,0.5,0.04,415.49,16.87,399.5,18.15,0.0,0.0,43.0,2.02,43.45,2.23,1249.18,0.0,6320.57,4669.95,5064.4,34.24,54.88,14.51,428.51
2026-06-17 11:45:00,-1789.34,515.81,38.76,0.08,7734.04,582.16,4095.63,409.59,0.5,0.04,406.65,16.77,419.2,19.88,0.0,0.0,39.0,1.97,43.95,2.23,1226.55,0.0,6378.69,4898.43,5001.4,33.73,30.25,9.43,427.19
2026-06-17 11:50:00,-1803.9,547.95,37.84,0.08,7747.52,576.66,4131.03,408.62,0.5,0.04,413.63,16.73,419.28,20.34,0.0,0.0,40.0,1.9,43.72,2.24,1263.59,0.0,6436.81,4810.43,4967.69,31.08,38.47,89.09,423.98
2026-06-17 11:55:00,-1640.41,568.07,35.23,0.07,7648.61,573.46,3977.94,402.92,0.5,0.04,411.59,16.83,418.67,20.33,0.0,0.0,40.0,1.92,44.67,2.26,1189.97,0.0,6494.93,4958.33,4905.8,34.62,44.8,20.21,420.39
2026-06-17 12:00:00,-1245.57,65.57,35.5,0.07,7575.0,567.09,4036.56,398.38,0.5,0.04,409.6,16.75,419.78,20.34,0.0,0.0,40.0,1.92,42.58,2.23,1235.6,0.0,6553.05,4781.95,4975.54,35.29,56.48,28.49,417.69
2026-06-17 12:05:00,-1128.6,65.75,38.61,0.08,7542.36,563.16,4011.66,399.92,0.5,0.04,411.05,16.74,420.31,20.38,0.0,0.0,40.0,1.92,43.01,2.18,1234.05,0.0,6584.67,4768.76,4921.04,34.48,158.32,48.27,416.3
2026-06-17 12:10:00,-900.25,43.92,36.41,0.08,7599.71,564.08,3881.0,392.41,0.5,0.04,411.67,16.79,419.67,20.38,0.0,0.0,40.0,1.92,44.57,2.24,1111.04,0.0,6616.29,4741.86,4969.58,44.82,137.09,41.77,412.71
2026-06-17 12:15:00,-1494.25,73.46,38.4,0.08,7787.77,573.31,4030.03,393.26,0.5,0.04,415.84,16.88,420.09,20.37,0.0,0.0,43.0,1.99,44.0,2.26,1348.24,0.0,6647.91,4522.89,5076.0,41.75,74.17,17.27,417.85
2026-06-17 12:20:00,-1862.43,243.46,42.02,0.08,7975.21,587.59,3905.84,394.42,0.5,0.04,410.25,16.85,419.86,20.38,0.0,0.0,41.0,2.02,44.25,2.25,1489.0,0.0,6679.53,4579.63,4862.31,41.77,180.3,17.37,426.06
2026-06-17 12:25:00,-1362.05,99.42,41.92,0.09,7874.75,590.86,3836.69,385.12,0.5,0.04,413.34,16.8,419.68,20.37,0.0,0.0,40.0,1.94,43.72,2.25,1218.85,0.0,6711.15,4609.4,4929.38,36.91,50.7,16.91,422.82
2026-06-17 12:30:00,-1301.6,165.17,40.52,0.08,7892.94,587.82,3710.63,375.83,0.5,0.04,411.78,16.84,419.11,20.35,0.0,0.0,40.0,1.92,43.16,2.22,1182.98,0.0,6742.77,4739.43,4919.53,34.59,62.1,70.09,415.81
2026-06-17 12:35:00,-1093.14,101.69,42.53,0.09,7931.69,590.19,3597.19,364.43,0.5,0.04,408.32,16.74,419.65,20.35,0.0,0.0,40.0,1.92,43.29,2.2,1171.71,0.0,6711.18,4751.69,4833.73,39.03,116.5,15.17,412.69
2026-06-17 12:40:00,-1108.17,181.76,43.22,0.09,7854.0,588.81,3582.31,358.14,0.5,0.04,408.51,16.67,373.63,19.09,0.0,0.0,40.0,1.92,43.49,2.21,1268.59,0.0,6679.59,4644.92,4870.0,40.63,89.54,37.26,410.07
2026-06-17 12:45:00,-1159.42,156.33,42.43,0.09,7844.34,585.81,3490.0,352.82,0.5,0.04,407.31,16.65,359.09,17.43,0.0,0.0,40.0,1.92,43.72,2.23,1278.13,0.0,6648.0,4761.75,4755.51,43.65,75.51,19.67,408.96
2026-06-17 12:50:00,-1326.55,203.44,41.15,0.09,7824.92,584.71,3649.78,356.0,0.5,0.04,410.83,16.69,359.09,17.03,0.0,0.0,40.0,1.92,43.06,2.22,1301.98,0.0,6616.42,4762.66,4640.24,41.36,124.61,22.98,411.1
2026-06-17 12:55:00,-1313.72,157.14,45.16,0.09,7888.11,586.28,3702.88,366.09,0.5,0.04,411.53,16.77,359.02,17.03,0.0,0.0,42.0,1.97,44.9,2.25,1296.29,0.0,6584.83,4600.03,4526.37,33.4,112.97,99.25,419.34
2026-06-17 13:00:00,-1381.8,191.58,45.12,0.09,7834.1,586.62,3774.78,372.08,0.5,0.04,416.72,16.89,360.1,17.05,0.0,0.0,44.0,2.06,45.3,2.3,1273.76,0.0,6553.24,4551.95,4448.43,32.85,85.72,35.6,424.95
2026-06-17 13:05:00,-1121.89,158.94,44.16,0.09,7703.99,579.61,3690.34,371.54,0.5,0.04,409.75,16.85,359.2,17.06,0.0,0.0,40.0,2.02,44.88,2.3,1261.04,0.0,6584.32,4526.93,4454.01,32.55,76.43,77.85,421.72
2026-06-17 13:10:00,-1667.21,675.01,46.1,0.09,7635.04,572.21,3839.63,374.58,0.5,0.04,412.71,16.78,359.94,17.05,0.0,0.0,40.0,1.92,42.94,2.24,1153.17,0.0,6615.4,4609.6,4447.5,39.25,80.08,14.47,418.96
2026-06-17 13:15:00,-1645.43,720.46,44.13,0.09,7560.47,566.86,3932.53,386.2,0.5,0.04,413.6,16.85,359.83,17.07,0.0,0.0,42.0,1.97,44.07,2.22,1169.65,0.0,6646.47,4575.45,4435.51,43.82,85.78,33.66,420.35
2026-06-17 13:20:00,-1690.51,669.05,43.32,0.09,7445.14,559.62,3960.63,392.0,0.5,0.04,409.91,16.8,360.02,17.07,0.0,0.0,40.0,1.97,44.49,2.26,1301.43,0.0,6677.55,4689.63,4367.83,43.3,109.17,10.14,419.45
2026-06-17 13:25:00,-1746.49,660.82,42.65,0.09,7381.88,552.6,3997.47,395.09,0.5,0.04,409.76,16.74,359.37,17.06,0.0,0.0,40.0,1.92,45.97,2.31,1291.91,0.0,6708.63,4809.38,4344.0,43.51,135.26,7.66,417.35
2026-06-17 13:30:00,-1790.06,637.75,42.61,0.08,7402.58,550.83,4033.22,398.63,0.5,0.04,410.16,16.74,359.38,17.04,0.0,0.0,40.0,1.92,44.0,2.3,1281.25,0.0,6739.71,4779.06,4260.71,32.18,150.91,8.0,419.64
2026-06-17 13:35:00,-1865.47,770.19,44.82,0.09,7411.84,551.93,4082.03,402.76,0.5,0.04,411.61,16.77,359.55,17.05,0.0,0.0,42.0,1.97,44.5,2.26,1273.54,0.0,6635.94,4643.42,4315.68,31.96,146.8,2.11,422.94
2026-06-17 13:40:00,-1727.52,667.91,40.94,0.08,7304.54,548.28,4115.81,406.78,0.4,0.04,410.59,16.78,358.5,17.02,0.0,0.0,40.0,1.97,44.0,2.26,1270.32,0.0,6532.18,4718.0,4251.3,34.0,127.43,7.86,425.25
2026-06-17 13:45:00,-1668.85,654.93,40.97,0.08,7272.43,543.14,4097.66,407.63,0.4,0.04,410.4,16.77,358.91,17.01,0.0,0.0,40.0,1.92,44.57,2.26,1271.93,0.0,6428.42,4816.5,4205.93,31.52,142.74,4.93,424.19
2026-06-17 13:50:00,-1802.47,831.96,43.06,0.08,7264.94,541.72,4130.56,408.43,0.5,0.04,410.61,16.75,359.07,17.02,0.0,0.0,40.0,1.92,44.68,2.28,1281.84,0.0,6324.65,4868.51,4194.25,33.94,128.27,4.17,423.65
2026-06-17 13:55:00,-1756.59,877.64,42.76,0.08,7355.62,544.81,4235.25,415.07,0.5,0.04,414.29,16.82,359.57,17.04,0.0,0.0,43.0,1.99,44.5,2.28,1305.13,0.0,6220.89,4569.26,4252.41,31.95,100.09,10.14,428.32
2026-06-17 14:00:00,-1390.68,852.58,44.76,0.09,7291.33,545.75,4116.5,414.45,0.5,0.04,409.86,16.81,359.62,17.05,0.0,0.0,40.0,1.99,43.51,2.25,1287.35,0.0,6117.13,4455.05,4229.85,36.62,97.96,6.06,430.09
2026-06-17 14:05:00,-913.47,261.05,42.81,0.09,7328.22,544.7,4199.22,412.66,0.5,0.04,408.96,16.71,359.87,17.06,0.0,0.0,42.0,1.97,46.12,2.29,1291.59,0.0,5968.93,4381.73,4162.19,38.29,104.18,17.19,433.16
2026-06-17 14:10:00,-903.28,60.17,45.85,0.09,7437.8,550.1,4191.97,416.21,0.5,0.04,411.97,16.76,359.57,17.06,0.0,0.0,40.0,1.97,47.32,2.39,1290.23,0.0,5820.72,4465.93,4129.98,34.69,80.0,2.3,440.0
2026-06-17 14:15:00,-943.63,60.66,47.07,0.09,7574.58,559.16,4117.13,412.31,0.5,0.04,411.21,16.8,359.66,17.05,0.0,0.0,40.0,1.92,47.45,2.43,1304.06,0.0,5672.52,4495.97,4121.35,34.55,74.96,0.0,443.73
2026-06-17 14:20:00,-1017.88,60.27,46.88,0.09,7659.18,567.22,4128.53,409.3,0.5,0.04,411.34,16.79,359.51,17.05,0.0,0.0,40.0,1.92,46.65,2.41,1299.58,0.0,5524.32,4607.06,4087.71,33.24,45.08,1.3,446.83
2026-06-17 14:25:00,-1022.5,134.04,44.62,0.09,7804.57,575.59,4273.75,416.79,0.5,0.04,416.0,16.87,359.12,17.04,0.0,0.0,44.0,2.02,46.59,2.39,1321.48,0.0,5376.11,4329.55,4053.68,49.3,27.84,13.12,455.09
2026-06-17 14:30:00,-943.19,91.28,47.7,0.09,7690.86,576.66,4297.22,424.78,0.5,0.04,409.14,16.82,359.34,17.03,0.0,0.0,39.0,1.99,46.3,2.38,1323.28,0.0,5227.91,4477.76,3980.27,46.79,27.93,2.58,461.32
2026-06-17 14:35:00,-1017.37,217.6,46.13,0.09,7706.29,572.96,4359.53,428.84,0.5,0.04,410.76,16.73,359.58,17.05,0.0,0.0,41.0,1.92,45.53,2.35,1343.78,0.0,5049.46,4621.19,3990.72,47.15,31.42,0.42,459.24
2026-06-17 14:40:00,-1220.75,308.42,47.53,0.09,7993.69,583.99,4427.31,435.24,0.5,0.04,417.81,16.93,359.04,17.04,0.0,0.0,44.0,2.04,46.4,2.35,1419.25,0.0,4871.01,4464.25,3984.99,35.88,21.55,1.2,467.27
2026-06-17 14:45:00,-921.9,280.91,47.23,0.09,8139.05,599.81,4425.91,438.54,0.5,0.04,417.55,17.09,360.26,17.05,0.0,0.0,45.0,2.14,46.89,2.39,1483.69,0.0,4692.56,4120.56,3978.14,50.66,3.47,7.24,476.68
2026-06-17 14:50:00,-758.02,136.5,47.72,0.09,8079.15,602.9,4414.88,437.85,0.5,0.04,411.18,16.96,359.98,17.08,0.0,0.0,40.0,2.04,46.9,2.4,1514.67,0.0,4514.11,4251.34,4001.71,47.56,10.84,0.0,478.65
2026-06-17 14:55:00,-768.52,247.8,46.33,0.09,8111.39,601.85,4421.69,437.59,0.5,0.04,410.41,16.88,358.59,17.04,0.0,0.0,40.0,1.92,46.38,2.38,1515.19,0.0,4335.66,4057.01,4028.23,50.26,21.11,0.0,481.68
2026-06-17 15:00:00,-690.31,314.66,48.83,0.09,8199.62,606.19,4454.53,439.57,0.5,0.04,403.44,16.97,358.94,17.01,0.0,0.0,41.0,1.94,48.09,2.41,1541.95,0.0,4157.21,3913.46,4047.53,58.39,11.51,0.0,484.76
2026-06-17 15:05:00,-514.37,390.77,47.41,0.09,8331.42,614.49,4458.19,441.33,0.5,0.04,417.05,17.04,359.68,17.04,0.0,0.0,43.0,2.02,47.06,2.43,1541.12,0.0,3971.79,3638.55,4094.7,49.52,19.19,0.0,489.58
